Time,community,infected,affected,hospitalised,critical,dead,hd_area_affected
48,10,203,1378,17,2,1,0
48,11,183,1326,17,6,2,0
48,12,211,1515,17,4,1,0
48,13,220,1589,14,5,0,0
48,14,120,1438,12,6,1,0
48,15,154,1163,11,4,2,0
48,16,147,1425,10,5,0,0
48,17,204,1450,18,1,1,0
48,18,212,1644,16,2,0,0
48,19,147,1308,11,2,0,0
48,20,171,1659,22,2,0,0
48,21,310,2183,26,3,1,0
48,22,196,1254,14,4,0,0
48,23,177,1202,13,1,0,0
48,24,164,976,11,1,0,0
48,25,174,1076,11,4,0,0
48,26,171,1128,13,3,1,0
48,27,167,1419,18,4,1,0
48,28,114,706,4,1,0,0
48,29,181,1534,16,0,0,0
48,30,209,1352,23,0,0,0
48,31,153,1148,13,2,0,0
48,32,208,1239,15,2,0,0
48,33,205,1346,13,2,0,0
48,34,192,1289,9,3,0,0
48,35,162,1134,15,1,0,0
48,36,202,1360,8,6,0,0
48,37,190,1271,13,1,1,0
48,38,186,1138,13,3,1,0
48,39,114,855,12,2,0,0
48,40,244,1733,25,0,0,0
48,41,188,1415,15,2,1,0
48,42,182,1391,21,5,0,0
48,43,196,1270,9,3,1,0
48,44,175,1488,12,4,2,0
48,45,124,965,4,0,1,0
48,46,99,730,7,2,0,0
48,47,194,1331,23,1,0,0
48,48,163,1134,13,0,0,0
48,49,124,1214,9,1,1,0
48,50,213,1316,19,2,1,0
48,51,158,1601,15,3,1,0
48,52,119,767,7,2,1,0
48,53,136,921,12,0,0,0
48,54,249,1674,27,4,0,0
48,55,173,1195,15,4,0,0
48,56,96,831,11,1,0,0
48,57,213,1489,16,2,0,0
48,58,101,658,3,0,0,0
48,59,87,871,9,2,0,0
48,60,186,1317,14,1,0,0
48,61,244,1493,15,1,0,0
48,62,146,1143,12,3,0,0
48,63,146,1293,18,6,0,0
48,64,83,654,4,2,2,0
48,65,115,892,12,2,0,0
48,66,205,1348,19,1,0,0
48,67,185,1511,14,5,0,0
48,68,157,1558,14,0,2,0
48,69,171,1318,14,0,0,0
48,70,151,1186,14,1,1,0
48,71,470,3426,36,7,1,0
48,72,163,1241,15,1,0,0
48.25,0,210,1537,16,2,0,0
48.25,1,182,1113,10,1,0,0
48.25,2,119,939,12,3,0,0
48.25,3,154,1323,10,3,1,0
48.25,4,222,1493,19,0,0,0
48.25,5,95,1059,12,1,0,0
48.25,6,156,1130,12,3,3,0
48.25,7,199,1716,15,4,0,0
48.25,8,106,747,5,2,0,0
48.25,9,163,1130,11,2,0,0
48.25,10,198,1381,17,2,1,0
48.25,11,184,1327,18,6,2,0
48.25,12,214,1515,19,4,1,0
48.25,13,214,1591,13,5,0,0
48.25,14,116,1438,12,5,1,0
48.25,15,149,1165,12,4,2,0
48.25,16,150,1429,9,5,0,0
48.25,17,207,1453,18,1,1,0
48.25,18,207,1645,17,2,0,0
48.25,19,138,1309,10,2,0,0
48.25,20,163,1659,21,3,0,0
48.25,21,306,2187,25,3,1,0
48.25,22,203,1259,13,4,0,0
48.25,23,175,1206,13,1,0,0
48.25,24,158,978,11,1,0,0
48.25,25,177,1078,12,4,0,0
48.25,26,168,1129,13,3,1,0
48.25,27,164,1420,18,4,1,0
48.25,28,108,708,4,1,0,0
48.25,29,177,1535,16,0,0,0
48.25,30,203,1353,24,0,0,0
48.25,31,152,1151,12,2,0,0
48.25,32,209,1241,15,2,0,0
48.25,33,202,1348,14,2,0,0
48.25,34,190,1291,9,3,0,0
48.25,35,151,1135,15,1,0,0
48.25,36,201,1364,8,6,0,0
48.25,37,188,1275,13,1,1,0
48.25,38,180,1140,13,3,1,0
48.25,39,112,857,13,2,0,0
48.25,40,246,1736,25,0,0,0
48.25,41,188,1420,14,2,1,0
48.25,42,179,1393,22,5,0,0
48.25,43,197,1273,9,3,1,0
48.25,44,176,1488,12,4,2,0
48.25,45,121,969,4,0,1,0
48.25,46,99,733,8,2,0,0
48.25,47,194,1334,23,1,0,0
48.25,48,162,1134,13,0,0,0
48.25,49,126,1216,9,1,1,0
48.25,50,214,1317,19,2,1,0
48.25,51,159,1602,15,3,1,0
48.25,52,115,767,7,1,1,0
48.25,53,136,923,12,0,0,0
48.25,54,246,1679,28,4,0,0
48.25,55,166,1199,12,4,0,0
48.25,56,92,831,10,1,0,0
48.25,57,209,1491,17,2,0,0
48.25,58,97,658,3,0,0,0
48.25,59,85,872,10,2,0,0
48.25,60,164,1318,16,1,0,0
48.25,61,234,1496,16,1,0,0
48.25,62,136,1145,12,3,0,0
48.25,63,147,1293,17,6,0,0
48.25,64,82,655,4,2,2,0
48.25,65,113,892,12,2,0,0
48.25,66,200,1349,19,1,0,0
48.25,67,181,1514,13,6,0,0
48.25,68,150,1562,13,0,2,0
48.25,69,176,1320,13,0,0,0
48.25,70,151,1187,14,1,1,0
48.25,71,462,3433,35,7,1,0
48.25,72,158,1242,14,1,0,0
48.5,0,201,1537,15,2,0,0
48.5,1,178,1115,10,1,0,0
48.5,2,120,940,13,3,0,0
48.5,3,151,1324,10,3,1,0
48.5,4,219,1496,19,0,0,0
48.5,5,92,1060,12,1,0,0
48.5,6,153,1135,12,3,3,0
48.5,7,194,1718,15,4,0,0
48.5,8,108,749,5,2,0,0
48.5,9,165,1132,12,2,0,0
48.5,10,196,1383,17,2,1,0
48.5,11,183,1329,18,6,2,0
48.5,12,207,1517,18,4,1,0
48.5,13,209,1593,14,5,0,0
48.5,14,110,1440,10,4,2,0
48.5,15,148,1168,13,4,2,0
48.5,16,139,1429,10,5,0,0
48.5,17,207,1455,19,1,1,0
48.5,18,205,1646,20,2,0,0
48.5,19,136,1313,10,2,0,0
48.5,20,157,1660,22,3,0,0
48.5,21,300,2191,23,3,1,0
48.5,22,199,1261,13,4,0,0
48.5,23,165,1212,14,1,0,0
48.5,24,155,979,11,1,0,0
48.5,25,174,1081,12,4,0,0
48.5,26,164,1130,14,3,1,0
48.5,27,162,1423,19,4,1,0
48.5,28,100,709,6,1,0,0
48.5,29,168,1540,16,0,0,0
48.5,30,199,1355,25,0,0,0
48.5,31,153,1153,11,1,1,0
48.5,32,199,1247,13,3,0,0
48.5,33,197,1351,13,3,0,0
48.5,34,181,1295,9,3,0,0
48.5,35,153,1135,15,1,0,0
48.5,36,200,1366,9,6,0,0
48.5,37,192,1275,13,1,1,0
48.5,38,169,1142,12,3,1,0
48.5,39,106,858,13,2,0,0
48.5,40,243,1739,25,0,0,0
48.5,41,186,1422,14,2,1,0
48.5,42,172,1395,21,5,0,0
48.5,43,198,1277,9,4,1,0
48.5,44,174,1490,12,4,2,0
48.5,45,118,971,5,0,1,0
48.5,46,102,735,7,3,0,0
48.5,47,186,1336,22,1,0,0
48.5,48,161,1135,14,0,0,0
48.5,49,122,1220,9,1,1,0
48.5,50,214,1322,22,2,1,0
48.5,51,157,1604,14,3,2,0
48.5,52,110,769,7,1,1,0
48.5,53,132,924,14,0,0,0
48.5,54,241,1683,26,5,0,0
48.5,55,164,1201,13,4,0,0
48.5,56,90,833,9,2,0,0
48.5,57,208,1495,18,2,0,0
48.5,58,97,659,2,1,0,0
48.5,59,87,872,10,2,0,0
48.5,60,157,1322,16,1,0,0
48.5,61,228,1500,13,1,0,0
48.5,62,141,1147,11,3,0,0
48.5,63,140,1296,17,6,0,0
48.5,64,83,655,4,2,2,0
48.5,65,109,892,13,2,0,0
48.5,66,193,1353,18,2,0,0
48.5,67,173,1516,14,6,0,0
48.5,68,146,1563,13,0,2,0
48.5,69,169,1326,13,0,0,0
48.5,70,146,1190,13,0,2,0
48.5,71,461,3438,36,8,1,0
48.5,72,161,1244,15,1,0,0
48.75,0,205,1540,16,2,0,0
48.75,1,183,1120,10,1,0,0
48.75,2,120,941,13,3,0,0
48.75,3,145,1330,10,3,1,0
48.75,4,219,1499,20,0,0,0
48.75,5,90,1061,13,1,0,0
48.75,6,154,1135,12,3,3,0
48.75,7,187,1719,15,4,0,0
48.75,8,103,753,5,2,0,0
48.75,9,165,1134,13,2,0,0
48.75,10,192,1384,16,3,1,0
48.75,11,178,1330,17,6,2,0
48.75,12,202,1518,19,4,1,0
48.75,13,205,1594,13,5,0,0
48.75,14,109,1444,11,4,2,0
48.75,15,148,1168,14,4,2,0
48.75,16,139,1430,10,5,0,0
48.75,17,202,1456,19,1,1,0
48.75,18,205,1647,21,2,0,0
48.75,19,137,1314,9,2,0,0
48.75,20,153,1660,23,4,0,0
48.75,21,292,2193,24,3,1,0
48.75,22,195,1264,13,4,0,0
48.75,23,159,1213,13,2,0,0
48.75,24,158,983,10,2,0,0
48.75,25,165,1083,12,4,0,0
48.75,26,161,1131,14,3,1,0
48.75,27,159,1426,18,4,1,0
48.75,28,94,709,6,1,0,0
48.75,29,170,1542,16,0,0,0
48.75,30,196,1357,24,1,0,0
48.75,31,149,1153,10,1,1,0
48.75,32,203,1248,13,3,0,0
48.75,33,193,1352,12,4,0,0
48.75,34,178,1296,11,3,0,0
48.75,35,154,1136,15,1,0,0
48.75,36,195,1368,10,5,1,0
48.75,37,192,1278,13,2,1,0
48.75,38,168,1143,11,3,1,0
48.75,39,107,858,13,2,0,0
48.75,40,241,1741,23,0,0,0
48.75,41,189,1424,15,2,1,0
48.75,42,172,1395,21,5,0,0
48.75,43,196,1277,10,4,1,0
48.75,44,170,1491,11,4,2,0
48.75,45,117,971,5,0,1,0
48.75,46,104,737,7,3,0,0
48.75,47,185,1338,22,1,0,0
48.75,48,163,1138,14,0,0,0
48.75,49,120,1221,9,1,1,0
48.75,50,208,1325,22,2,1,0
48.75,51,149,1605,14,3,2,0
48.75,52,110,769,6,0,1,0
48.75,53,128,926,12,0,0,0
48.75,54,234,1684,25,6,0,0
48.75,55,155,1203,14,3,0,0
48.75,56,87,833,8,2,0,0
48.75,57,209,1498,17,2,0,0
48.75,58,95,660,2,1,0,0
48.75,59,83,875,10,2,0,0
48.75,60,156,1323,18,1,0,0
48.75,61,216,1501,13,1,0,0
48.75,62,140,1147,12,3,0,0
48.75,63,141,1296,17,6,0,0
48.75,64,80,658,4,2,2,0
48.75,65,105,894,13,2,0,0
48.75,66,188,1353,17,2,0,0
48.75,67,168,1519,14,6,0,0
48.75,68,146,1567,12,0,2,0
48.75,69,174,1329,11,0,0,0
48.75,70,140,1190,13,0,2,0
48.75,71,450,3443,36,8,1,0
48.75,72,162,1245,16,1,0,0
49,0,204,1542,17,2,0,0
49,1,184,1124,10,1,0,0
49,2,118,944,11,3,0,0
49,3,143,1331,11,3,1,0
49,4,224,1503,20,0,0,0
49,5,90,1061,13,1,0,0
49,6,155,1135,11,3,3,0
49,7,187,1719,15,4,0,0
49,8,94,754,6,2,0,0
49,9,162,1136,13,2,0,0
49,10,190,1384,17,3,1,0
49,11,170,1334,17,6,2,0
49,12,197,1520,19,4,1,0
49,13,198,1594,13,5,0,0
49,14,104,1445,10,4,2,0
49,15,148,1168,14,4,2,0
49,16,134,1431,9,5,0,0
49,17,193,1461,19,1,1,0
49,18,203,1650,21,2,0,0
49,19,133,1315,9,2,0,0
49,20,147,1662,23,5,0,0
49,21,289,2202,23,3,1,0
49,22,188,1265,13,4,0,0
49,23,155,1217,16,1,1,0
49,24,156,983,9,2,0,0
49,25,159,1085,12,4,0,0
49,26,152,1131,13,3,1,0
49,27,158,1429,16,4,2,0
49,28,91,709,6,1,0,0
49,29,166,1542,16,0,0,0
49,30,193,1358,23,1,0,0
49,31,144,1154,11,1,1,0
49,32,195,1249,12,3,0,0
49,33,195,1354,12,4,0,0
49,34,172,1297,11,3,0,0
49,35,149,1137,15,1,0,0
49,36,200,1369,10,5,1,0
49,37,192,1281,13,2,1,0
49,38,164,1147,12,3,1,0
49,39,102,860,13,2,0,0
49,40,236,1746,24,0,0,0
49,41,183,1427,15,2,1,0
49,42,167,1397,21,5,0,0
49,43,187,1281,10,4,1,0
49,44,168,1496,12,4,2,0
49,45,116,972,5,0,1,0
49,46,103,738,8,3,0,0
49,47,177,1340,19,2,0,0
49,48,161,1140,15,0,0,0
49,49,116,1222,8,1,1,0
49,50,201,1327,22,2,1,0
49,51,144,1606,14,3,2,0
49,52,105,769,7,0,1,0
49,53,128,929,11,1,0,0
49,54,232,1687,24,6,0,0
49,55,150,1203,15,3,0,0
49,56,86,835,7,3,0,0
49,57,201,1499,17,2,0,0
49,58,93,661,3,1,0,0
49,59,80,878,10,2,0,0
49,60,150,1324,17,1,0,0
49,61,209,1501,12,1,0,0
49,62,134,1148,12,3,0,0
49,63,146,1297,16,7,0,0
49,64,77,658,4,2,2,0
49,65,104,897,14,2,0,0
49,66,185,1354,16,2,0,0
49,67,169,1520,13,6,0,0
49,68,140,1567,12,0,2,0
49,69,172,1329,11,0,0,0
49,70,138,1192,13,0,2,0
49,71,450,3453,36,8,1,0
49,72,156,1247,17,1,0,0
49.25,0,197,1543,18,2,0,0
49.25,1,179,1128,9,1,0,0
49.25,2,114,944,11,3,0,0
49.25,3,143,1332,12,3,1,0
49.25,4,211,1504,19,0,0,0
49.25,5,87,1063,13,1,0,0
49.25,6,157,1139,10,4,3,0
49.25,7,180,1722,15,4,0,0
49.25,8,93,755,6,2,0,0
49.25,9,155,1137,12,3,0,0
49.25,10,186,1386,17,3,1,0
49.25,11,170,1336,16,6,2,0
49.25,12,196,1525,20,4,1,0
49.25,13,192,1595,13,5,0,0
49.25,14,99,1446,10,3,2,0
49.25,15,143,1168,14,4,2,0
49.25,16,132,1433,9,5,0,0
49.25,17,192,1462,18,1,1,0
49.25,18,200,1655,22,2,0,0
49.25,19,126,1315,9,2,0,0
49.25,20,145,1665,19,5,0,0
49.25,21,280,2207,23,3,1,0
49.25,22,185,1266,14,4,0,0
49.25,23,151,1218,17,1,1,0
49.25,24,155,986,10,2,0,0
49.25,25,158,1086,13,4,0,0
49.25,26,147,1131,13,2,1,0
49.25,27,159,1429,15,5,2,0
49.25,28,87,709,7,1,0,0
49.25,29,163,1543,16,1,0,0
49.25,30,190,1361,22,1,0,0
49.25,31,148,1157,10,1,1,0
49.25,32,188,1251,12,3,0,0
49.25,33,194,1355,11,5,0,0
49.25,34,175,1299,10,4,0,0
49.25,35,150,1139,15,0,0,0
49.25,36,195,1370,10,5,1,0
49.25,37,188,1281,13,2,1,0
49.25,38,157,1148,12,4,1,0
49.25,39,101,860,13,2,0,0
49.25,40,235,1750,24,0,0,0
49.25,41,176,1428,16,2,1,0
49.25,42,161,1400,18,6,0,0
49.25,43,185,1283,11,4,1,0
49.25,44,161,1496,12,4,2,0
49.25,45,116,973,5,0,1,0
49.25,46,100,738,8,3,0,0
49.25,47,173,1344,19,2,0,0
49.25,48,160,1143,15,0,0,0
49.25,49,106,1222,9,1,1,0
49.25,50,194,1330,22,2,1,0
49.25,51,140,1607,14,3,2,0
49.25,52,100,771,7,0,1,0
49.25,53,122,929,12,1,0,0
49.25,54,228,1690,25,6,0,0
49.25,55,144,1203,15,3,0,0
49.25,56,85,835,7,3,0,0
49.25,57,190,1502,17,2,0,0
49.25,58,91,662,3,1,0,0
49.25,59,78,880,10,1,1,0
49.25,60,144,1326,17,1,0,0
49.25,61,212,1502,12,1,0,0
49.25,62,132,1152,12,3,0,0
49.25,63,145,1300,16,7,0,0
49.25,64,76,658,4,2,2,0
49.25,65,96,897,13,2,0,0
49.25,66,177,1355,16,2,0,0
49.25,67,164,1522,14,6,0,0
49.25,68,136,1567,12,0,2,0
49.25,69,174,1331,11,0,0,0
49.25,70,136,1193,14,0,2,0
49.25,71,427,3455,35,8,1,0
49.25,72,157,1247,16,2,0,0
49.5,0,194,1546,18,2,0,0
49.5,1,177,1131,10,1,0,0
49.5,2,111,945,9,3,0,0
49.5,3,141,1333,10,3,1,0
49.5,4,208,1507,19,0,0,0
49.5,5,87,1063,13,1,0,0
49.5,6,153,1142,10,4,3,0
49.5,7,179,1724,16,4,0,0
49.5,8,91,755,7,2,0,0
49.5,9,159,1140,12,3,0,0
49.5,10,180,1388,18,3,1,0
49.5,11,169,1337,15,6,2,0
49.5,12,192,1526,20,5,1,0
49.5,13,186,1596,13,5,0,0
49.5,14,91,1446,10,3,2,0
49.5,15,137,1172,14,4,2,0
49.5,16,129,1434,8,5,0,0
49.5,17,190,1465,18,1,1,0
49.5,18,201,1658,22,2,0,0
49.5,19,124,1315,10,2,0,0
49.5,20,143,1666,21,5,0,0
49.5,21,282,2210,23,3,1,0
49.5,22,181,1269,13,4,0,0
49.5,23,149,1220,17,1,1,0
49.5,24,153,987,9,2,0,0
49.5,25,149,1088,13,4,0,0
49.5,26,146,1131,13,2,1,0
49.5,27,157,1432,14,5,2,0
49.5,28,83,709,7,1,0,0
49.5,29,160,1543,16,1,0,0
49.5,30,183,1364,21,1,0,0
49.5,31,141,1157,9,2,1,0
49.5,32,183,1255,10,3,0,0
49.5,33,189,1356,12,5,0,0
49.5,34,173,1300,9,4,0,0
49.5,35,144,1140,15,0,0,0
49.5,36,190,1373,9,6,1,0
49.5,37,184,1282,13,2,1,0
49.5,38,159,1148,12,4,1,0
49.5,39,97,861,14,2,0,0
49.5,40,231,1754,25,0,0,0
49.5,41,172,1432,17,2,1,0
49.5,42,159,1405,18,6,0,0
49.5,43,180,1285,11,4,1,0
49.5,44,158,1498,14,4,2,0
49.5,45,114,973,5,0,1,0
49.5,46,103,740,8,3,0,0
49.5,47,169,1347,19,2,0,0
49.5,48,158,1144,15,0,0,0
49.5,49,104,1223,10,1,1,0
49.5,50,196,1333,22,2,1,0
49.5,51,139,1607,14,3,2,0
49.5,52,99,771,7,0,1,0
49.5,53,120,931,11,1,0,0
49.5,54,224,1690,24,6,0,0
49.5,55,143,1204,15,3,0,0
49.5,56,85,835,6,3,0,0
49.5,57,188,1503,16,2,0,0
49.5,58,90,663,3,1,0,0
49.5,59,76,881,10,0,2,0
49.5,60,140,1329,17,1,0,0
49.5,61,203,1503,10,1,0,0
49.5,62,136,1156,13,3,0,0
49.5,63,142,1302,16,7,0,0
49.5,64,71,659,4,2,2,0
49.5,65,95,898,13,2,0,0
49.5,66,175,1357,16,2,0,0
49.5,67,158,1523,15,6,0,0
49.5,68,135,1568,13,0,2,0
49.5,69,174,1331,11,0,0,0
49.5,70,132,1194,13,1,2,0
49.5,71,418,3457,35,8,1,0
49.5,72,155,1249,16,2,0,0
49.75,0,195,1548,17,2,0,0
49.75,1,173,1135,9,1,0,0
49.75,2,105,947,9,3,0,0
49.75,3,137,1333,10,3,1,0
49.75,4,206,1509,20,0,0,0
49.75,5,81,1064,11,1,0,0
49.75,6,157,1144,11,4,3,0
49.75,7,175,1725,15,3,1,0
49.75,8,92,755,7,2,0,0
49.75,9,157,1142,11,3,0,0
49.75,10,174,1388,18,3,1,0
49.75,11,160,1340,15,6,2,0
49.75,12,187,1526,19,5,1,0
49.75,13,182,1598,14,5,0,0
49.75,14,87,1446,9,3,2,0
49.75,15,134,1173,13,4,2,0
49.75,16,128,1435,9,5,0,0
49.75,17,194,1467,19,1,1,0
49.75,18,200,1659,21,2,0,0
49.75,19,121,1319,11,2,0,0
49.75,20,138,1668,20,5,0,0
49.75,21,281,2211,22,4,1,0
49.75,22,179,1271,13,4,0,0
49.75,23,148,1220,18,1,1,0
49.75,24,147,988,9,2,0,0
49.75,25,142,1088,13,4,0,0
49.75,26,140,1131,13,2,1,0
49.75,27,150,1432,12,5,2,0
49.75,28,81,709,7,1,0,0
49.75,29,157,1544,17,1,0,0
49.75,30,173,1365,21,2,0,0
49.75,31,137,1158,10,2,1,0
49.75,32,171,1255,8,4,0,0
49.75,33,183,1358,14,5,0,0
49.75,34,168,1303,9,4,0,0
49.75,35,141,1140,16,0,0,0
49.75,36,188,1374,10,6,1,0
49.75,37,177,1284,13,3,1,0
49.75,38,158,1149,13,4,1,0
49.75,39,93,862,14,2,0,0
49.75,40,225,1757,25,0,0,0
49.75,41,161,1436,17,3,1,0
49.75,42,162,1408,18,6,0,0
49.75,43,176,1287,13,4,1,0
49.75,44,153,1500,14,4,2,0
49.75,45,108,973,5,0,1,0
49.75,46,100,740,8,3,0,0
49.75,47,168,1349,19,3,0,0
49.75,48,155,1144,15,0,0,0
49.75,49,97,1223,11,1,1,0
49.75,50,196,1335,23,2,1,0
49.75,51,139,1608,14,3,2,0
49.75,52,96,774,7,0,1,0
49.75,53,116,932,11,1,0,0
49.75,54,218,1692,25,6,0,0
49.75,55,136,1205,15,3,0,0
49.75,56,79,836,8,3,0,0
49.75,57,178,1504,17,2,0,0
49.75,58,83,664,3,1,0,0
49.75,59,74,883,8,1,2,0
49.75,60,135,1330,17,1,0,0
49.75,61,203,1505,9,2,0,0
49.75,62,131,1158,13,3,0,0
49.75,63,140,1304,16,7,0,0
49.75,64,73,660,4,2,2,0
49.75,65,93,898,12,2,0,0
49.75,66,172,1357,18,2,0,0
49.75,67,152,1525,13,6,0,0
49.75,68,136,1568,13,0,2,0
49.75,69,177,1331,10,0,0,0
49.75,70,124,1195,13,1,2,0
49.75,71,409,3463,35,8,1,0
49.75,72,149,1251,16,2,0,0
50,0,194,1550,16,3,0,0
50,1,172,1138,8,1,0,0
50,2,98,949,9,3,0,0
50,3,135,1334,10,3,1,0
50,4,210,1513,18,1,0,0
50,5,81,1064,12,1,0,0
50,6,150,1145,10,4,3,0
50,7,169,1725,15,3,1,0
50,8,89,755,6,2,0,0
50,9,157,1143,10,4,0,0
50,10,170,1388,18,3,1,0
50,11,156,1341,15,6,2,0
50,12,184,1527,19,5,1,0
50,13,180,1600,16,5,0,0
50,14,89,1447,9,3,2,0
50,15,136,1175,15,4,2,0
50,16,126,1435,10,5,0,0
50,17,193,1468,19,1,1,0
50,18,196,1660,21,2,0,0
50,19,115,1319,11,2,0,0
50,20,130,1669,19,4,1,0
50,21,277,2216,24,4,1,0
50,22,169,1271,13,4,0,0
50,23,154,1223,17,1,1,0
50,24,149,989,10,2,0,0
50,25,143,1092,14,4,0,0
50,26,133,1131,14,2,1,0
50,27,141,1436,11,6,2,0
50,28,87,709,7,1,0,0
50,29,153,1544,16,1,0,0
50,30,170,1366,21,2,0,0
50,31,139,1162,10,2,1,0
50,32,173,1256,8,4,0,0
50,33,183,1359,13,5,0,0
50,34,166,1303,10,4,0,0
50,35,137,1142,15,0,0,0
50,36,185,1374,11,6,1,0
50,37,172,1285,12,3,1,0
50,38,155,1150,14,4,1,0
50,39,92,862,15,2,0,0
50,40,228,1762,24,0,0,0
50,41,158,1438,17,3,1,0
50,42,157,1410,18,7,0,0
50,43,172,1288,13,4,1,0
50,44,152,1501,14,4,2,0
50,45,112,974,5,0,1,0
50,46,92,740,8,2,0,0
50,47,162,1349,19,3,0,0
50,48,147,1145,14,0,0,0
50,49,98,1223,12,0,1,0
50,50,195,1336,23,2,1,0
50,51,136,1608,15,3,2,0
50,52,96,775,5,1,1,0
50,53,113,935,11,1,0,0
50,54,212,1693,25,7,0,0
50,55,136,1206,15,3,0,0
50,56,82,838,8,3,0,0
50,57,172,1504,19,2,0,0
50,58,83,667,3,1,0,0
50,59,80,884,7,1,2,0
50,60,131,1332,16,1,0,0
50,61,205,1507,9,2,0,0
50,62,125,1160,12,3,0,0
50,63,131,1306,13,8,0,0
50,64,71,660,4,2,2,0
50,65,91,898,12,2,0,0
50,66,163,1359,16,2,0,0
50,67,148,1525,13,6,0,0
50,68,139,1571,13,0,2,0
50,69,171,1332,9,1,0,0
50,70,120,1195,13,1,2,0
50,71,399,3468,33,9,1,0
50,72,148,1251,16,2,0,0
50.25,0,194,1551,17,3,0,0
50.25,1,173,1142,9,1,0,0
50.25,2,98,950,9,3,0,0
50.25,3,130,1336,11,3,1,0
50.25,4,204,1513,18,1,0,0
50.25,5,78,1065,11,1,0,0
50.25,6,145,1145,10,4,3,0
50.25,7,158,1728,15,3,1,0
50.25,8,91,756,6,2,0,0
50.25,9,162,1144,10,4,0,0
50.25,10,168,1389,18,3,1,0
50.25,11,156,1341,14,7,2,0
50.25,12,178,1528,19,5,1,0
50.25,13,178,1601,15,5,1,0
50.25,14,89,1448,9,3,2,0
50.25,15,131,1179,15,4,2,0
50.25,16,120,1436,10,4,0,0
50.25,17,188,1470,20,1,1,0
50.25,18,183,1661,22,2,0,0
50.25,19,112,1319,11,2,0,0
50.25,20,128,1671,20,4,1,0
50.25,21,271,2218,24,5,1,0
50.25,22,166,1272,13,3,1,0
50.25,23,152,1223,17,1,1,0
50.25,24,145,990,9,2,0,0
50.25,25,137,1093,14,4,0,0
50.25,26,131,1133,14,2,1,0
50.25,27,133,1437,11,5,2,0
50.25,28,87,709,7,1,0,0
50.25,29,147,1544,18,1,0,0
50.25,30,165,1367,19,2,0,0
50.25,31,132,1163,8,4,1,0
50.25,32,171,1257,8,4,0,0
50.25,33,174,1360,11,5,0,0
50.25,34,164,1305,10,4,0,0
50.25,35,137,1142,15,0,0,0
50.25,36,187,1374,11,6,1,0
50.25,37,171,1286,13,3,1,0
50.25,38,146,1154,13,4,1,0
50.25,39,88,862,15,2,0,0
50.25,40,221,1765,22,1,0,0
50.25,41,154,1442,17,3,1,0
50.25,42,153,1411,18,7,0,0
50.25,43,170,1288,13,4,1,0
50.25,44,148,1501,11,4,2,0
50.25,45,112,974,5,0,1,0
50.25,46,91,741,7,3,0,0
50.25,47,157,1352,19,3,0,0
50.25,48,146,1149,13,0,0,0
50.25,49,95,1226,12,0,1,0
50.25,50,194,1339,22,3,1,0
50.25,51,133,1608,15,3,2,0
50.25,52,96,775,5,1,1,0
50.25,53,107,936,10,1,0,0
50.25,54,209,1693,26,7,0,0
50.25,55,138,1206,14,3,0,0
50.25,56,81,838,8,3,0,0
50.25,57,167,1505,20,2,0,0
50.25,58,78,667,4,1,0,0
50.25,59,75,886,7,1,2,0
50.25,60,131,1333,15,2,0,0
50.25,61,196,1508,9,2,0,0
50.25,62,126,1161,12,3,0,0
50.25,63,124,1308,12,8,0,0
50.25,64,75,661,4,2,2,0
50.25,65,88,898,12,2,0,0
50.25,66,156,1360,16,2,0,0
50.25,67,144,1527,13,6,0,0
50.25,68,131,1572,13,0,2,0
50.25,69,166,1334,9,1,0,0
50.25,70,118,1195,12,2,2,0
50.25,71,393,3471,33,10,1,0
50.25,72,144,1254,16,2,0,0
50.5,0,185,1553,16,3,0,0
50.5,1,164,1146,9,1,0,0
50.5,2,96,950,9,2,1,0
50.5,3,127,1337,11,3,1,0
50.5,4,199,1517,19,1,0,0
50.5,5,74,1065,10,1,0,0
50.5,6,141,1146,9,4,3,0
50.5,7,150,1730,15,3,1,0
50.5,8,93,756,6,2,0,0
50.5,9,162,1144,11,4,0,0
50.5,10,170,1393,18,3,1,0
50.5,11,154,1343,14,7,2,0
50.5,12,169,1529,20,5,1,0
50.5,13,181,1603,16,5,1,0
50.5,14,86,1451,9,3,2,0
50.5,15,130,1181,16,4,2,0
50.5,16,118,1438,10,4,0,0
50.5,17,183,1471,19,2,1,0
50.5,18,182,1664,22,2,0,0
50.5,19,110,1319,10,3,0,0
50.5,20,127,1671,20,4,1,0
50.5,21,260,2220,22,5,1,0
50.5,22,159,1273,13,3,1,0
50.5,23,143,1223,17,1,1,0
50.5,24,144,991,9,2,0,0
50.5,25,131,1093,15,4,0,0
50.5,26,125,1133,13,3,1,0
50.5,27,132,1437,11,5,2,0
50.5,28,84,709,7,1,0,0
50.5,29,144,1545,19,1,0,0
50.5,30,164,1367,19,2,0,0
50.5,31,127,1164,8,4,1,0
50.5,32,167,1261,9,4,0,0
50.5,33,174,1363,12,5,0,0
50.5,34,163,1307,10,4,0,0
50.5,35,134,1143,15,0,0,0
50.5,36,177,1376,11,6,1,0
50.5,37,165,1289,13,3,1,0
50.5,38,141,1156,13,4,1,0
50.5,39,86,863,16,2,0,0
50.5,40,211,1766,21,1,0,0
50.5,41,153,1446,17,3,1,0
50.5,42,154,1411,19,7,0,0
50.5,43,167,1289,13,4,1,0
